CLUE,ANS,POS
"Stiff, thick paper ",cardboard,1
Of the brain ,cerebral,1
Therefore ,hence,1
Head of corn,ear,3
Painter and wallpaperer ,decorator,1
Also ,as well,4
Small mouthful of food ,morsel,5
"American state, capital Des Moines ",iowa,1
Aromatic herb ,tarragon,10
Lubricant ,oil,2
Strangers ,aliens,1
Group of bushes ,thicket,1
Land covered with trees,forest,1
Back of the foot ,heel,2
Unit of power ,watt,1
Military land force ,army,2
Beam over door or window ,lintel,3
Inexpensive accommodation as for back-packers ,hostel,1
Relate to; anxiety ,concern,2
Not temporary ,permanent,1
Flummoxed ,nonplussed,14
"Destiny, kismet ",fate,1
Strong man of the Bible ,samson,1
Test ,quiz,2
