CLUE,ANS,POS
Makes comprehensible ,explains,1
Lose strength,weaken,1
"Soft, velvety fabric",chenille,8
Monstrous creature ,behemoth,20
Favouritism ,bias,1
Young hares ,leverets,1
Baby's plaything,rattle,2
Foreign (from outer space?),alien,1
Keenness for food ,appetite,1
Roman goddess of the hunt ,diana,1
"Bold, audacious ",daring,1
Immature form of an insect ,nymph,4
Procedure ,method,1
Senior - tree ,elder,1
Flash in the sky ,lightning,5
Channel port ,dover,1
Tidy ,neat,1
Profound ,deep,1
Resembling soil,earthy,1
Politically-inspired murder ,assassination,1
Refusal to accept an unpalatable truth ,denial,1
"Abnormal, aberrant ",atypical,2
Altered ,adapted,6
Entrap ,snare,2
Pondered ,mused,9
"Southern German state, famous for its beer ",bavaria,1
Perfect for the purpose ,ideal,1
Layperson ,amateur,2
Comfy seat ,armchair,3
New York City borough,brooklyn,2
Unlock ,unbolt,11
